"CMAR_NO","CMAR_NO_SQNO","CMAR_NM","SIGUNGU_CD","SIGUNGU_NM","CMAR_PKL_CNT","CMAR_PKL_SQNO","PKL_CL","PKL_TYPE","PKL_MNGNO","PKL_NM","PKBL_CNT","FEE_CL","PKL_LONG","PKL_LAT","CMAR_FGR_CRDNT"
"10251","10251001","용암1지구","43110","청주시",1,1,"공영","노상","270-1-000010","용암동 미관광장",186,"무료",127.5040954,36.60875928,"127.505944245423,36.6091795878041|127.503473370767,36.6107985329217|127.502674885931,36.610044948859|127.502056239648,36.6094437952829|127.501707480384,36.6090938209019|127.5021151469,36.6081819714719|127.503721973925,36.6094908530223|127.504300841656,36.6091279612458|127.503502191016,36.6083473494062|127.503212408564,36.6084747276379|127.50213744243,36.6081728665306|127.502499984072,36.6071981264458|127.50295446751,36.6066149881407|127.503458410192,36.606766057605|127.504009341868,36.6072683659459|127.504583219711,36.6078606873862|127.505134283692,36.6083810123408|127.505944245423,36.6091795878041"
"10252","10252001","청주고속버스터미널","43110","청주시",1,1,"공영","노외","271-2-000003","환승",280,"유료",127.4314179,36.62478077,"127.434397367982,36.6290560338656|127.429725327615,36.6272706699765|127.430946700562,36.6257523813921|127.431033036133,36.6251933719338|127.43194333683,36.6240366445482|127.433959334881,36.6246961761971|127.433560096573,36.6252743455995|127.435217283528,36.6257369088831|127.436113670202,36.6260940921375|127.435582407803,36.6270512225789|127.434397367982,36.6290560338656"
"10256","10256001","충대중문","43110","청주시",1,1,"공영","노상","283-1-000003","내수동로",17,"유료",127.4588962,36.63359569,"127.462153545258,36.6348993473613|127.45880928221,36.634709481259|127.45860094686,36.634457966301|127.458421070233,36.6342919485581|127.458443218819,36.6342558186411|127.459136503824,36.6342666738666|127.459136184021,36.6342126076691|127.458849344482,36.6339208441432|127.458558380674,36.6338769047934|127.45825591734,36.633778941397|127.457920975987,36.6338613264604|127.458168227238,36.6340766484969|127.458146504053,36.6341848666387|127.457419598056,36.6341606174856|127.457363322823,36.6340977542049|127.457293425068,36.6336204260322|127.457405125246,36.6336019760725|127.457942539921,36.6337260752468|127.458624186951,36.6336603825375|127.45783938952,36.6332984366125|127.457827730615,36.6332173801221|127.45829449528,36.632737995299|127.458473010869,36.6326742318871|127.458271017135,36.6325488492855|127.457990494992,36.6323787111085|127.457464270062,36.6322545692602|127.45728575459,36.6323183311641|127.457195621076,36.632201529884|127.457172304993,36.6320394167332|127.45728267592,36.6317956909288|127.457988740614,36.6320813468747|127.458616547307,36.6323672989567|127.459324008379,36.6328872338061|127.459690671232,36.6324983406295|127.459219065761,36.6321577266569|127.459185098076,36.6320857672521|127.45983126677,36.6316957993068|127.459975116386,36.6314429309568|127.460244565932,36.6316311296105|127.460446079385,36.6316754095641|127.461050995736,36.6318713246069|127.46058965355,36.6332608344997|127.460336828734,36.6339917189666|127.461378078606,36.6342310067834|127.461859439303,36.6343282709363|127.462217276391,36.6343358986208|127.462203215019,36.6347910204295|127.462153545258,36.6348993473613"
"10259","10259002","농수산물시장","43110","청주시",2,1,"공영","부설","271-3-000013","농수산물도매시장부설",424,"유료",127.4631436,36.64906425,"127.466560254185,36.6490748999274|127.466739830467,36.6491823330981|127.462759049134,36.6492518847855|127.462731147334,36.6483238377604|127.463938615181,36.6482740992719|127.46385575642,36.647508467672|127.46379844265,36.6472743985429|127.463116411554,36.6472950664832|127.46308130397,36.6470338772691|127.464859169823,36.6469999398806|127.465037928728,36.6469722106141|127.465432615731,36.6475203579518|127.465804672411,36.6480235360704|127.466256421503,36.64876069355|127.466425030519,36.6489042148548|127.466560254185,36.6490748999274"
"10259","10259002","농수산물시장","43110","청주시",2,2,"공영","노상","271-1-000002","봉명2동",21,"무료",127.4642819,36.64717826,"127.466560254185,36.6490748999274|127.466739830467,36.6491823330981|127.462759049134,36.6492518847855|127.462731147334,36.6483238377604|127.463938615181,36.6482740992719|127.46385575642,36.647508467672|127.46379844265,36.6472743985429|127.463116411554,36.6472950664832|127.46308130397,36.6470338772691|127.464859169823,36.6469999398806|127.465037928728,36.6469722106141|127.465432615731,36.6475203579518|127.465804672411,36.6480235360704|127.466256421503,36.64876069355|127.466425030519,36.6489042148548|127.466560254185,36.6490748999274"
"10261","10261001","충주시청","43130","충주시",1,1,"공영","노외","272-2-000004","금릉공영주차장",150,"유료",127.9274955,36.98880164,"127.925000739095,36.9890166425398|127.925000739095,36.9890166425398|127.92505068087,36.9889666964316|127.926853361909,36.9889571606422|127.926868092546,36.9897094186435|127.928199070708,36.9897035391157|127.928195898624,36.9875906125673|127.927945972882,36.9873582918279|127.924986746138,36.9873948692825|127.924998625416,36.9879128781368|127.925005592173,36.9889535315921|127.923713826915,36.9889500600887|127.923712658607,36.9897835362992|127.923718520597,36.9907340936645|127.924114619244,36.9909788026632|127.92442615636,36.9911971365624|127.924590376559,36.9913084900776|127.925006928765,36.991386343605|127.925006928765,36.991386343605|127.925000739095,36.9890166425398"
"10262","10262002","성내.충인","43130","충주시",2,1,"공영","노외","272-2-000001","충주천제1공영주차장",90,"유료",127.9301848,36.97240593,"127.927165566725,36.975790439082|127.926329142639,36.9762745137982|127.925296369932,36.9753815083579|127.924842515635,36.9749975891052|127.924860837184,36.9746550484928|127.927873720106,36.9730637513222|127.928209059766,36.9729349872131|127.929084261979,36.9728740886585|127.92916002105,36.9726392242634|127.929586241051,36.971671771688|127.929957994299,36.9717679798993|127.930744556811,36.9699597297111|127.931309757425,36.9693425914608|127.935755656344,36.9692626329809|127.935778889332,36.9702445920105|127.935521293632,36.9703006819378|127.935587016379,36.9710840761012|127.935890080022,36.9710726805094|127.936185672003,36.9722867672745|127.933310602304,36.9741114649409|127.931895145164,36.9749965833106|127.931103348799,36.975453310289|127.930599563188,36.9755834011192|127.929803593601,36.9756977542267|127.929365976884,36.9757282071658|127.928468830039,36.9758343316972|127.928314980056,36.9751867789974|127.927717444322,36.9759212912559|127.927165566725,36.975790439082"
"10262","10262002","성내.충인","43130","충주시",2,2,"공영","노외","272-2-000002","충주천제2공영주차장",94,"유료",127.9312000242,36.97029816,"127.927165566725,36.975790439082|127.926329142639,36.9762745137982|127.925296369932,36.9753815083579|127.924842515635,36.9749975891052|127.924860837184,36.9746550484928|127.927873720106,36.9730637513222|127.928209059766,36.9729349872131|127.929084261979,36.9728740886585|127.92916002105,36.9726392242634|127.929586241051,36.971671771688|127.929957994299,36.9717679798993|127.930744556811,36.9699597297111|127.931309757425,36.9693425914608|127.935755656344,36.9692626329809|127.935778889332,36.9702445920105|127.935521293632,36.9703006819378|127.935587016379,36.9710840761012|127.935890080022,36.9710726805094|127.936185672003,36.9722867672745|127.933310602304,36.9741114649409|127.931895145164,36.9749965833106|127.931103348799,36.975453310289|127.930599563188,36.9755834011192|127.929803593601,36.9756977542267|127.929365976884,36.9757282071658|127.928468830039,36.9758343316972|127.928314980056,36.9751867789974|127.927717444322,36.9759212912559|127.927165566725,36.975790439082"
"10263","10263002","신연수동","43130","충주시",2,1,"공영","노외","272-2-000005","연수1공영주차장",60,"유료",127.9410771,36.98421316,"127.93934800761,36.9870164514491|127.938786236983,36.9870028681579|127.938875927411,36.9860740836113|127.939008050787,36.9849422285653|127.939005009961,36.9846944651728|127.937965953837,36.9846846468221|127.937957210701,36.9835133568977|127.938496826164,36.9835541505395|127.938504188769,36.9832387265351|127.937931270786,36.9832297322449|127.937938635726,36.9829143082263|127.937922877312,36.9825450038889|127.937785021457,36.982293798638|127.937812528617,36.981788996103|127.939739341446,36.9818413595295|127.939747971382,36.9816295456128|127.940410829673,36.9816468302491|127.94039268762,36.9819983814901|127.941796634575,36.9820007835173|127.941876133501,36.9820722373332|127.941912720216,36.9855004239708|127.940065536642,36.9855375712806|127.939998987193,36.9865202364282|127.940661389474,36.9864969759829|127.941958669993,36.9864957143347|127.941957935495,36.9868921797962|127.941779404657,36.9869882039654|127.93934800761,36.9870164514491"
"10263","10263002","신연수동","43130","충주시",2,2,"공영","노외","272-2-000006","연수2공영주차장",63,"유료",127.938237,36.9831283,"127.93934800761,36.9870164514491|127.938786236983,36.9870028681579|127.938875927411,36.9860740836113|127.939008050787,36.9849422285653|127.939005009961,36.9846944651728|127.937965953837,36.9846846468221|127.937957210701,36.9835133568977|127.938496826164,36.9835541505395|127.938504188769,36.9832387265351|127.937931270786,36.9832297322449|127.937938635726,36.9829143082263|127.937922877312,36.9825450038889|127.937785021457,36.982293798638|127.937812528617,36.981788996103|127.939739341446,36.9818413595295|127.939747971382,36.9816295456128|127.940410829673,36.9816468302491|127.94039268762,36.9819983814901|127.941796634575,36.9820007835173|127.941876133501,36.9820722373332|127.941912720216,36.9855004239708|127.940065536642,36.9855375712806|127.939998987193,36.9865202364282|127.940661389474,36.9864969759829|127.941958669993,36.9864957143347|127.941957935495,36.9868921797962|127.941779404657,36.9869882039654|127.93934800761,36.9870164514491"
"10265","10265004","중앙.의림동","43150","제천시",4,1,"공영","노상","273-1-000022","중앙시장2지구",12,"유료",128.211865,37.136932,"128.214039254519,37.1422094851363|128.21307553092,37.1424716219425|128.212864644578,37.1419511980358|128.212495935213,37.1414143665758|128.212008386899,37.1404823078687|128.211500354976,37.1396765960911|128.210732160883,37.13808065652|128.209943215496,37.1365930429985|128.20940900421,37.1355533280814|128.208922964837,37.1347113399467|128.210170120587,37.135293287883|128.21162384843,37.1361253935514|128.212513853792,37.1368911627927|128.213388846421,37.1381255987612|128.214123948566,37.1390551193134|128.21404083216,37.1394884497549|128.214253732942,37.1401349911284|128.214835357417,37.141318357175|128.213805569212,37.1416712762106|128.214039254519,37.1422094851363"
"10265","10265004","중앙.의림동","43150","제천시",4,2,"공영","노상","273-1-000001","노상1지구",28,"유료",128.2114682527,37.1371976195,"128.214039254519,37.1422094851363|128.21307553092,37.1424716219425|128.212864644578,37.1419511980358|128.212495935213,37.1414143665758|128.212008386899,37.1404823078687|128.211500354976,37.1396765960911|128.210732160883,37.13808065652|128.209943215496,37.1365930429985|128.20940900421,37.1355533280814|128.208922964837,37.1347113399467|128.210170120587,37.135293287883|128.21162384843,37.1361253935514|128.212513853792,37.1368911627927|128.213388846421,37.1381255987612|128.214123948566,37.1390551193134|128.21404083216,37.1394884497549|128.214253732942,37.1401349911284|128.214835357417,37.141318357175|128.213805569212,37.1416712762106|128.214039254519,37.1422094851363"
"10265","10265004","중앙.의림동","43150","제천시",4,3,"공영","노상","273-1-000003","노상4지구",16,"유료",128.21281044,37.1399396334,"128.214039254519,37.1422094851363|128.21307553092,37.1424716219425|128.212864644578,37.1419511980358|128.212495935213,37.1414143665758|128.212008386899,37.1404823078687|128.211500354976,37.1396765960911|128.210732160883,37.13808065652|128.209943215496,37.1365930429985|128.20940900421,37.1355533280814|128.208922964837,37.1347113399467|128.210170120587,37.135293287883|128.21162384843,37.1361253935514|128.212513853792,37.1368911627927|128.213388846421,37.1381255987612|128.214123948566,37.1390551193134|128.21404083216,37.1394884497549|128.214253732942,37.1401349911284|128.214835357417,37.141318357175|128.213805569212,37.1416712762106|128.214039254519,37.1422094851363"
"10265","10265004","중앙.의림동","43150","제천시",4,4,"공영","노상","273-1-000009","명동교차로",33,"유료",128.2098827414,37.1364019047,"128.214039254519,37.1422094851363|128.21307553092,37.1424716219425|128.212864644578,37.1419511980358|128.212495935213,37.1414143665758|128.212008386899,37.1404823078687|128.211500354976,37.1396765960911|128.210732160883,37.13808065652|128.209943215496,37.1365930429985|128.20940900421,37.1355533280814|128.208922964837,37.1347113399467|128.210170120587,37.135293287883|128.21162384843,37.1361253935514|128.212513853792,37.1368911627927|128.213388846421,37.1381255987612|128.214123948566,37.1390551193134|128.21404083216,37.1394884497549|128.214253732942,37.1401349911284|128.214835357417,37.141318357175|128.213805569212,37.1416712762106|128.214039254519,37.1422094851363"
"10268","10268004","괴산시외버스공용터미널","43760","괴산군",4,1,"공영","노외","280-2-000002","괴산군 전통시장주차장",26,"유료",127.7950238,36.81121857,"127.795714289889,36.8113967221895|127.794440742234,36.8117836760786|127.793812630797,36.8106434908484|127.792796537642,36.8110016788706|127.792623445573,36.8105162470581|127.792241157991,36.810392638715|127.792126044313,36.8100960475107|127.792438594017,36.8099768283127|127.791901652255,36.8089801988995|127.792661113641,36.808731856111|127.792717047559,36.8087224731134|127.792419313163,36.8081027079465|127.793535659794,36.8076897905428|127.793855069118,36.808237321994|127.794414162679,36.8092067624545|127.795714289889,36.8113967221895"
"10268","10268004","괴산시외버스공용터미널","43760","괴산군",4,2,"공영","노외","280-2-000004","공영주차장(신협앞)",25,"유료",127.7940149021,36.809894,"127.795714289889,36.8113967221895|127.794440742234,36.8117836760786|127.793812630797,36.8106434908484|127.792796537642,36.8110016788706|127.792623445573,36.8105162470581|127.792241157991,36.810392638715|127.792126044313,36.8100960475107|127.792438594017,36.8099768283127|127.791901652255,36.8089801988995|127.792661113641,36.808731856111|127.792717047559,36.8087224731134|127.792419313163,36.8081027079465|127.793535659794,36.8076897905428|127.793855069118,36.808237321994|127.794414162679,36.8092067624545|127.795714289889,36.8113967221895"
"10268","10268004","괴산시외버스공용터미널","43760","괴산군",4,3,"공영","노외","280-2-000005","시장주차장",9,"유료",127.794883,36.811500895,"127.795714289889,36.8113967221895|127.794440742234,36.8117836760786|127.793812630797,36.8106434908484|127.792796537642,36.8110016788706|127.792623445573,36.8105162470581|127.792241157991,36.810392638715|127.792126044313,36.8100960475107|127.792438594017,36.8099768283127|127.791901652255,36.8089801988995|127.792661113641,36.808731856111|127.792717047559,36.8087224731134|127.792419313163,36.8081027079465|127.793535659794,36.8076897905428|127.793855069118,36.808237321994|127.794414162679,36.8092067624545|127.795714289889,36.8113967221895"
"10268","10268004","괴산시외버스공용터미널","43760","괴산군",4,4,"공영","노외","280-2-000010","동부3((구)전원식당)주차장",15,"유료",127.7930517,36.8103029,"127.795714289889,36.8113967221895|127.794440742234,36.8117836760786|127.793812630797,36.8106434908484|127.792796537642,36.8110016788706|127.792623445573,36.8105162470581|127.792241157991,36.810392638715|127.792126044313,36.8100960475107|127.792438594017,36.8099768283127|127.791901652255,36.8089801988995|127.792661113641,36.808731856111|127.792717047559,36.8087224731134|127.792419313163,36.8081027079465|127.793535659794,36.8076897905428|127.793855069118,36.808237321994|127.794414162679,36.8092067624545|127.795714289889,36.8113967221895"
"10270","10270001","음성읍","43770","음성군",1,1,"공영","노외","281-2-000001","음성읍 공영주차장",244,"무료",127.690814,36.936599,"127.689130420551,36.9341478850634|127.689129610958,36.9340577829177|127.693988365974,36.9351378628069|127.691029213102,36.9393360364425|127.690428139289,36.9386547138815|127.689928782801,36.9368014103569|127.689146937032,36.9359859685341|127.689130420551,36.9341478850634"
"10271","10271014","증평군청","43780","증평군",14,1,"공영","노상","100-1-000082","괴산증평지사주차장",10,"무료",127.580682,36.783214,"127.577904554684,36.7816229489761|127.576709375723,36.7805879684505|127.577254755354,36.780116759171|127.578418524115,36.7814447431021|127.579856182248,36.780455565306|127.583485653299,36.7834159843128|127.584237430197,36.7828356016116|127.584558497823,36.783072818533|127.583806925642,36.7836802351218|127.583993125672,36.7838595425369|127.585296711803,36.783659415155|127.585383257817,36.7839923958316|127.584359517695,36.7841641201489|127.58575171753,36.7853061863493|127.583774711691,36.7868252175143|127.582822064297,36.7860324081342|127.582726876934,36.7860373788487|127.582534433014,36.7861441979594|127.582091894857,36.7857701516596|127.582386685784,36.7854938779274|127.580981870695,36.7841580979827|127.580272570867,36.7836884763332|127.580044552078,36.7839058488586|127.579219315126,36.782914148875|127.577904554684,36.7816229489761"
"10271","10271014","증평군청","43780","증평군",14,2,"공영","노상","278-1-000029","노상주차장",9,"혼합",127.5828461246,36.7856951403,"127.577904554684,36.7816229489761|127.576709375723,36.7805879684505|127.577254755354,36.780116759171|127.578418524115,36.7814447431021|127.579856182248,36.780455565306|127.583485653299,36.7834159843128|127.584237430197,36.7828356016116|127.584558497823,36.783072818533|127.583806925642,36.7836802351218|127.583993125672,36.7838595425369|127.585296711803,36.783659415155|127.585383257817,36.7839923958316|127.584359517695,36.7841641201489|127.58575171753,36.7853061863493|127.583774711691,36.7868252175143|127.582822064297,36.7860324081342|127.582726876934,36.7860373788487|127.582534433014,36.7861441979594|127.582091894857,36.7857701516596|127.582386685784,36.7854938779274|127.580981870695,36.7841580979827|127.580272570867,36.7836884763332|127.580044552078,36.7839058488586|127.579219315126,36.782914148875|127.577904554684,36.7816229489761"
"10271","10271014","증평군청","43780","증평군",14,3,"공영","노상","278-1-000030","노상주차장",23,"혼합",127.581549,36.7845407491,"127.577904554684,36.7816229489761|127.576709375723,36.7805879684505|127.577254755354,36.780116759171|127.578418524115,36.7814447431021|127.579856182248,36.780455565306|127.583485653299,36.7834159843128|127.584237430197,36.7828356016116|127.584558497823,36.783072818533|127.583806925642,36.7836802351218|127.583993125672,36.7838595425369|127.585296711803,36.783659415155|127.585383257817,36.7839923958316|127.584359517695,36.7841641201489|127.58575171753,36.7853061863493|127.583774711691,36.7868252175143|127.582822064297,36.7860324081342|127.582726876934,36.7860373788487|127.582534433014,36.7861441979594|127.582091894857,36.7857701516596|127.582386685784,36.7854938779274|127.580981870695,36.7841580979827|127.580272570867,36.7836884763332|127.580044552078,36.7839058488586|127.579219315126,36.782914148875|127.577904554684,36.7816229489761"
"10271","10271014","증평군청","43780","증평군",14,4,"공영","노외","278-2-000010","신동리 242 주차장(나대지)",10,"무료",127.580748,36.781335,"127.577904554684,36.7816229489761|127.576709375723,36.7805879684505|127.577254755354,36.780116759171|127.578418524115,36.7814447431021|127.579856182248,36.780455565306|127.583485653299,36.7834159843128|127.584237430197,36.7828356016116|127.584558497823,36.783072818533|127.583806925642,36.7836802351218|127.583993125672,36.7838595425369|127.585296711803,36.783659415155|127.585383257817,36.7839923958316|127.584359517695,36.7841641201489|127.58575171753,36.7853061863493|127.583774711691,36.7868252175143|127.582822064297,36.7860324081342|127.582726876934,36.7860373788487|127.582534433014,36.7861441979594|127.582091894857,36.7857701516596|127.582386685784,36.7854938779274|127.580981870695,36.7841580979827|127.580272570867,36.7836884763332|127.580044552078,36.7839058488586|127.579219315126,36.782914148875|127.577904554684,36.7816229489761"
"10271","10271014","증평군청","43780","증평군",14,5,"공영","노외","278-2-000011","신동리 13-2 주차장(나대지)",10,"무료",127.5805,36.782884,"127.577904554684,36.7816229489761|127.576709375723,36.7805879684505|127.577254755354,36.780116759171|127.578418524115,36.7814447431021|127.579856182248,36.780455565306|127.583485653299,36.7834159843128|127.584237430197,36.7828356016116|127.584558497823,36.783072818533|127.583806925642,36.7836802351218|127.583993125672,36.7838595425369|127.585296711803,36.783659415155|127.585383257817,36.7839923958316|127.584359517695,36.7841641201489|127.58575171753,36.7853061863493|127.583774711691,36.7868252175143|127.582822064297,36.7860324081342|127.582726876934,36.7860373788487|127.582534433014,36.7861441979594|127.582091894857,36.7857701516596|127.582386685784,36.7854938779274|127.580981870695,36.7841580979827|127.580272570867,36.7836884763332|127.580044552078,36.7839058488586|127.579219315126,36.782914148875|127.577904554684,36.7816229489761"
"10271","10271014","증평군청","43780","증평군",14,6,"공영","노외","278-2-000012","신동리 9 주차장(나대지)",15,"무료",127.5805318881,36.783076,"127.577904554684,36.7816229489761|127.576709375723,36.7805879684505|127.577254755354,36.780116759171|127.578418524115,36.7814447431021|127.579856182248,36.780455565306|127.583485653299,36.7834159843128|127.584237430197,36.7828356016116|127.584558497823,36.783072818533|127.583806925642,36.7836802351218|127.583993125672,36.7838595425369|127.585296711803,36.783659415155|127.585383257817,36.7839923958316|127.584359517695,36.7841641201489|127.58575171753,36.7853061863493|127.583774711691,36.7868252175143|127.582822064297,36.7860324081342|127.582726876934,36.7860373788487|127.582534433014,36.7861441979594|127.582091894857,36.7857701516596|127.582386685784,36.7854938779274|127.580981870695,36.7841580979827|127.580272570867,36.7836884763332|127.580044552078,36.7839058488586|127.579219315126,36.782914148875|127.577904554684,36.7816229489761"
"10271","10271014","증평군청","43780","증평군",14,7,"공영","노외","278-2-000013","지구대옆주차장(나대지)",9,"무료",127.5838292988,36.785914,"127.577904554684,36.7816229489761|127.576709375723,36.7805879684505|127.577254755354,36.780116759171|127.578418524115,36.7814447431021|127.579856182248,36.780455565306|127.583485653299,36.7834159843128|127.584237430197,36.7828356016116|127.584558497823,36.783072818533|127.583806925642,36.7836802351218|127.583993125672,36.7838595425369|127.585296711803,36.783659415155|127.585383257817,36.7839923958316|127.584359517695,36.7841641201489|127.58575171753,36.7853061863493|127.583774711691,36.7868252175143|127.582822064297,36.7860324081342|127.582726876934,36.7860373788487|127.582534433014,36.7861441979594|127.582091894857,36.7857701516596|127.582386685784,36.7854938779274|127.580981870695,36.7841580979827|127.580272570867,36.7836884763332|127.580044552078,36.7839058488586|127.579219315126,36.782914148875|127.577904554684,36.7816229489761"
"10271","10271014","증평군청","43780","증평군",14,8,"공영","노외","278-2-000015","신동리 166주차장(나대지)",13,"무료",127.580007,36.782094,"127.577904554684,36.7816229489761|127.576709375723,36.7805879684505|127.577254755354,36.780116759171|127.578418524115,36.7814447431021|127.579856182248,36.780455565306|127.583485653299,36.7834159843128|127.584237430197,36.7828356016116|127.584558497823,36.783072818533|127.583806925642,36.7836802351218|127.583993125672,36.7838595425369|127.585296711803,36.783659415155|127.585383257817,36.7839923958316|127.584359517695,36.7841641201489|127.58575171753,36.7853061863493|127.583774711691,36.7868252175143|127.582822064297,36.7860324081342|127.582726876934,36.7860373788487|127.582534433014,36.7861441979594|127.582091894857,36.7857701516596|127.582386685784,36.7854938779274|127.580981870695,36.7841580979827|127.580272570867,36.7836884763332|127.580044552078,36.7839058488586|127.579219315126,36.782914148875|127.577904554684,36.7816229489761"
"10271","10271014","증평군청","43780","증평군",14,9,"공영","노외","278-2-000017","신동리 168주차장(나대지)",10,"무료",127.580041,36.781997,"127.577904554684,36.7816229489761|127.576709375723,36.7805879684505|127.577254755354,36.780116759171|127.578418524115,36.7814447431021|127.579856182248,36.780455565306|127.583485653299,36.7834159843128|127.584237430197,36.7828356016116|127.584558497823,36.783072818533|127.583806925642,36.7836802351218|127.583993125672,36.7838595425369|127.585296711803,36.783659415155|127.585383257817,36.7839923958316|127.584359517695,36.7841641201489|127.58575171753,36.7853061863493|127.583774711691,36.7868252175143|127.582822064297,36.7860324081342|127.582726876934,36.7860373788487|127.582534433014,36.7861441979594|127.582091894857,36.7857701516596|127.582386685784,36.7854938779274|127.580981870695,36.7841580979827|127.580272570867,36.7836884763332|127.580044552078,36.7839058488586|127.579219315126,36.782914148875|127.577904554684,36.7816229489761"
